t,my_independent_variable,z,y,x,interest,principal,balance,c,b,a
420,8400000.0,9990000.0,9990000.0,120000.0,-4441159.646484173,14441159.64648736,-4455600806.131368,20000.0,20000.0,20000.0
421,8420000.0,9990000.0,9990000.0,120000.0,-4455600.8061309345,14455600.806134263,-4470056406.936917,20000.0,20000.0,20000.0
422,8440000.0,9990000.0,9990000.0,120000.0,-4470056.406938378,14470056.406935172,-4484526463.345407,20000.0,20000.0,20000.0
423,8460000.0,9990000.0,9990000.0,120000.0,-4484526.463345518,14484526.463342315,-4499010989.808752,20000.0,20000.0,20000.0
424,8480000.0,9990000.0,9990000.0,120000.0,-4499010.989806765,14499010.989809943,-4513510000.797414,20000.0,20000.0,20000.0
425,8500000.0,9990000.0,9990000.0,120000.0,-4513510.00079858,14513510.000798766,-4528023510.799143,20000.0,20000.0,20000.0
426,8520000.0,9990000.0,9990000.0,120000.0,-4528023.510798761,14528023.510798795,-4542551534.309383,20000.0,20000.0,20000.0
427,8540000.0,9990000.0,9990000.0,120000.0,-4542551.534309689,14542551.53430733,-4557094085.844825,20000.0,20000.0,20000.0
428,8560000.0,9990000.0,9990000.0,120000.0,-4557094.085843937,14557094.085845528,-4571651179.929282,20000.0,20000.0,20000.0
429,8580000.0,9990000.0,9990000.0,120000.0,-4571651.179929982,14571651.179926176,-4586222831.109758,20000.0,20000.0,20000.0
430,8600000.0,9990000.0,9990000.0,120000.0,-4586222.831109218,14586222.831108036,-4600809053.940439,20000.0,20000.0,20000.0
431,8620000.0,9990000.0,9990000.0,120000.0,-4600809.053940954,14600809.053942189,-4615409862.994935,20000.0,20000.0,20000.0
432,8640000.0,9990000.0,9990000.0,120000.0,-4615409.862994945,14615409.862995083,-4630025272.856653,20000.0,20000.0,20000.0
433,8660000.0,9990000.0,9990000.0,120000.0,-4630025.272857644,14630025.27285493,-4644655298.129216,20000.0,20000.0,20000.0
434,8680000.0,9990000.0,9990000.0,120000.0,-4644655.298130305,14644655.298129063,-4659299953.4279585,20000.0,20000.0,20000.0
435,8700000.0,9990000.0,9990000.0,120000.0,-4659299.953427743,14659299.953429889,-4673959253.382074,20000.0,20000.0,20000.0
436,8720000.0,9990000.0,9990000.0,120000.0,-4673959.253382808,14673959.253379494,-4688633212.634208,20000.0,20000.0,20000.0
437,8740000.0,9990000.0,9990000.0,120000.0,-4688633.212634408,14688633.212633744,-4703321845.847057,20000.0,20000.0,20000.0
438,8760000.0,9990000.0,9990000.0,120000.0,-4703321.8458480975,14703321.845848108,-4718025167.694037,20000.0,20000.0,20000.0
439,8780000.0,9990000.0,9990000.0,120000.0,-4718025.167693069,14718025.167695181,-4732743192.862433,20000.0,20000.0,20000.0
440,8800000.0,9990000.0,9990000.0,120000.0,-4732743.192861278,14732743.19285951,-4747475936.054476,20000.0,20000.0,20000.0
441,8820000.0,9990000.0,9990000.0,120000.0,-4747475.936054795,14747475.936057584,-4762223411.989478,20000.0,20000.0,20000.0
442,8840000.0,9990000.0,9990000.0,120000.0,-4762223.411990195,14762223.41198879,-4776985635.403519,20000.0,20000.0,20000.0
443,8860000.0,9990000.0,9990000.0,120000.0,-4776985.635402775,14776985.635403294,-4791762621.037123,20000.0,20000.0,20000.0
444,8880000.0,9990000.0,9990000.0,120000.0,-4791762.621038568,14791762.621035183,-4806554383.6591625,20000.0,20000.0,20000.0
445,8900000.0,9990000.0,9990000.0,120000.0,-4806554.38365821,14806554.383655466,-4821360938.043328,20000.0,20000.0,20000.0
446,8920000.0,9990000.0,9990000.0,120000.0,-4821360.938042315,14821360.938044887,-4836182298.980495,20000.0,20000.0,20000.0
447,8940000.0,9990000.0,9990000.0,120000.0,-4836182.298980714,14836182.298978163,-4851018481.279218,20000.0,20000.0,20000.0
448,8960000.0,9990000.0,9990000.0,120000.0,-4851018.481279297,14851018.481277412,-4865869499.759925,20000.0,20000.0,20000.0
449,8980000.0,9990000.0,9990000.0,120000.0,-4865869.499761376,14865869.499761533,-4880735369.261659,20000.0,20000.0,20000.0
450,9000000.0,9990000.0,9990000.0,120000.0,-4880735.36925973,14880735.369263632,-4895616104.630577,20000.0,20000.0,20000.0
451,9020000.0,9990000.0,9990000.0,120000.0,-4895616.104630516,14895616.104626607,-4910511720.733842,20000.0,20000.0,20000.0
452,9040000.0,9990000.0,9990000.0,120000.0,-4910511.720733954,14910511.720735371,-4925422232.45595,20000.0,20000.0,20000.0
453,9060000.0,9990000.0,9990000.0,120000.0,-4925422.2324551605,14925422.23245323,-4940347654.686803,20000.0,20000.0,20000.0
454,9080000.0,9990000.0,9990000.0,120000.0,-4940347.654688313,14940347.65468884,-4955288002.342299,20000.0,20000.0,20000.0
455,9100000.0,9990000.0,9990000.0,120000.0,-4955288.002342002,14955288.002341991,-4970243290.344708,20000.0,20000.0,20000.0
456,9120000.0,9990000.0,9990000.0,120000.0,-4970243.29034533,14970243.290345855,-4985213533.634466,20000.0,20000.0,20000.0
457,9140000.0,9990000.0,9990000.0,120000.0,-4985213.533634466,14985213.533635983,-5000198747.16783,20000.0,20000.0,20000.0
458,9160000.0,9990000.0,9990000.0,120000.0,-5000198.747168147,15000198.747166004,-5015198945.916378,20000.0,20000.0,20000.0
459,9180000.0,9990000.0,9990000.0,120000.0,-5015198.945915376,15015198.945919454,-5030214144.860332,20000.0,20000.0,20000.0
460,9200000.0,9990000.0,9990000.0,120000.0,-5030214.1448613005,15030214.144862954,-5045244359.006833,20000.0,20000.0,20000.0
461,9220000.0,9990000.0,9990000.0,120000.0,-5045244.359007006,15045244.359005427,-5060289603.366089,20000.0,20000.0,20000.0
462,9240000.0,9990000.0,9990000.0,120000.0,-5060289.603365647,15060289.603363954,-5075349892.969116,20000.0,20000.0,20000.0
463,9260000.0,9990000.0,9990000.0,120000.0,-5075349.892968389,15075349.892969998,-5090425242.862497,20000.0,20000.0,20000.0
464,9280000.0,9990000.0,9990000.0,120000.0,-5090425.242861858,15090425.242860107,-5105515668.105315,20000.0,20000.0,20000.0
465,9300000.0,9990000.0,9990000.0,120000.0,-5105515.668104192,15105515.668107856,-5120621183.773047,20000.0,20000.0,20000.0
466,9320000.0,9990000.0,9990000.0,120000.0,-5120621.18377249,15120621.183774391,-5135741804.956409,20000.0,20000.0,20000.0
467,9340000.0,9990000.0,9990000.0,120000.0,-5135741.804956355,15135741.804954117,-5150877546.761693,20000.0,20000.0,20000.0
468,9360000.0,9990000.0,9990000.0,120000.0,-5150877.546761231,15150877.546761202,-5166028424.309693,20000.0,20000.0,20000.0
469,9380000.0,9990000.0,9990000.0,120000.0,-5166028.424308681,15166028.424310971,-5181194452.73324,20000.0,20000.0,20000.0
470,9400000.0,9990000.0,9990000.0,120000.0,-5181194.452732945,15181194.452735305,-5196375647.185479,20000.0,20000.0,20000.0
471,9420000.0,9990000.0,9990000.0,120000.0,-5196375.647186348,15196375.64718693,-5211572022.832246,20000.0,20000.0,20000.0
472,9440000.0,9990000.0,9990000.0,120000.0,-5211572.022832239,15211572.022830244,-5226783594.856032,20000.0,20000.0,20000.0
473,9460000.0,9990000.0,9990000.0,120000.0,-5226783.594855295,15226783.59485752,-5242010378.450243,20000.0,20000.0,20000.0
474,9480000.0,9990000.0,9990000.0,120000.0,-5242010.378449967,15242010.378447646,-5257252388.829409,20000.0,20000.0,20000.0
475,9500000.0,9990000.0,9990000.0,120000.0,-5257252.3888291875,15257252.388825111,-5272509641.218,20000.0,20000.0,20000.0
476,9520000.0,9990000.0,9990000.0,120000.0,-5272509.641218222,15272509.641218685,-5287782150.859593,20000.0,20000.0,20000.0
477,9540000.0,9990000.0,9990000.0,120000.0,-5287782.150859963,15287782.15086056,-5303069933.010103,20000.0,20000.0,20000.0
478,9560000.0,9990000.0,9990000.0,120000.0,-5303069.933010089,15303069.933005996,-5318373002.942341,20000.0,20000.0,20000.0
479,9580000.0,9990000.0,9990000.0,120000.0,-5318373.00294165,15318373.0029453,-5333691375.945335,20000.0,20000.0,20000.0
480,9600000.0,9990000.0,9990000.0,120000.0,-5333691.375944947,15333691.375944829,-5349025067.320637,20000.0,20000.0,20000.0
481,9620000.0,9990000.0,9990000.0,120000.0,-5349025.06732108,15349025.06731864,-5364374092.388333,20000.0,20000.0,20000.0
482,9640000.0,9990000.0,9990000.0,120000.0,-5364374.092388894,15364374.092388896,-5379738466.481936,20000.0,20000.0,20000.0
483,9660000.0,9990000.0,9990000.0,120000.0,-5379738.466479792,15379738.466479203,-5395118204.946754,20000.0,20000.0,20000.0
484,9680000.0,9990000.0,9990000.0,120000.0,-5395118.204947889,15395118.204950096,-5410513323.153562,20000.0,20000.0,20000.0
485,9700000.0,9990000.0,9990000.0,120000.0,-5410513.3231535675,15410513.323154043,-5425923836.476131,20000.0,20000.0,20000.0
486,9720000.0,9990000.0,9990000.0,120000.0,-5425923.836476076,15425923.836474326,-5441349760.312845,20000.0,20000.0,20000.0
487,9740000.0,9990000.0,9990000.0,120000.0,-5441349.760312544,15441349.76031257,-5456791110.073199,20000.0,20000.0,20000.0
488,9760000.0,9990000.0,9990000.0,120000.0,-5456791.110073103,15456791.110074984,-5472247901.18223,20000.0,20000.0,20000.0
489,9780000.0,9990000.0,9990000.0,120000.0,-5472247.901182988,15472247.901185159,-5487720149.084352,20000.0,20000.0,20000.0
490,9800000.0,9990000.0,9990000.0,120000.0,-5487720.149084704,15487720.149084846,-5503207869.233852,20000.0,20000.0,20000.0
491,9820000.0,9990000.0,9990000.0,120000.0,-5503207.869232367,15503207.869231937,-5518711077.101847,20000.0,20000.0,20000.0
492,9840000.0,9990000.0,9990000.0,120000.0,-5518711.077102423,15518711.077104246,-5534229788.179386,20000.0,20000.0,20000.0
493,9860000.0,9990000.0,9990000.0,120000.0,-5534229.788178368,15534229.788180389,-5549764017.966916,20000.0,20000.0,20000.0
494,9880000.0,9990000.0,9990000.0,120000.0,-5549764.01796647,15549764.017965939,-5565313781.98605,20000.0,20000.0,20000.0
495,9900000.0,9990000.0,9990000.0,120000.0,-5565313.78198481,15565313.781984387,-5580879095.767097,20000.0,20000.0,20000.0
496,9920000.0,9990000.0,9990000.0,120000.0,-5580879.095767466,15580879.095770074,-5596459974.862015,20000.0,20000.0,20000.0
497,9940000.0,9990000.0,9990000.0,120000.0,-5596459.97486339,15596459.974866016,-5612056434.838237,20000.0,20000.0,20000.0
498,9960000.0,9990000.0,9990000.0,120000.0,-5612056.434837642,15612056.43483986,-5627668491.271794,20000.0,20000.0,20000.0
499,9980000.0,9990000.0,9990000.0,120000.0,-5627668.491273202,15627668.491270667,-5643296159.763517,20000.0,20000.0,20000.0
500,10000000.0,9990000.0,9990000.0,120000.0,-5643296.159764009,15643296.159765674,-5658939455.9228735,20000.0,20000.0,20000.0
501,10020000.0,9990000.0,9990000.0,120000.0,-5658939.455924391,15658939.455920173,-5674598395.379589,20000.0,20000.0,20000.0
502,10040000.0,9990000.0,9990000.0,120000.0,-5674598.39537998,15674598.395378333,-5690272993.774593,20000.0,20000.0,20000.0
503,10060000.0,9990000.0,9990000.0,120000.0,-5690272.993774618,15690272.993776875,-5705963266.769688,20000.0,20000.0,20000.0
504,10080000.0,9990000.0,9990000.0,120000.0,-5705963.266768719,15705963.266770354,-5721669230.035334,20000.0,20000.0,20000.0
505,10100000.0,9990000.0,9990000.0,120000.0,-5721669.230035435,15721669.230033703,-5737390899.266514,20000.0,20000.0,20000.0
506,10120000.0,9990000.0,9990000.0,120000.0,-5737390.899266406,15737390.899266813,-5753128290.166019,20000.0,20000.0,20000.0
507,10140000.0,9990000.0,9990000.0,120000.0,-5753128.290166243,15753128.29016242,-5768881418.456198,20000.0,20000.0,20000.0
508,10160000.0,9990000.0,9990000.0,120000.0,-5768881.418454215,15768881.41845814,-5784650299.873366,20000.0,20000.0,20000.0
509,10180000.0,9990000.0,9990000.0,120000.0,-5784650.299874419,15784650.299870465,-5800434950.17333,20000.0,20000.0,20000.0
510,10200000.0,9990000.0,9990000.0,120000.0,-5800434.950173567,15800434.950176336,-5816235385.122971,20000.0,20000.0,20000.0
511,10220000.0,9990000.0,9990000.0,120000.0,-5816235.385124207,15816235.385126203,-5832051620.509199,20000.0,20000.0,20000.0
512,10240000.0,9990000.0,9990000.0,120000.0,-5832051.620508816,15832051.62050603,-5847883672.12969,20000.0,20000.0,20000.0
513,10260000.0,9990000.0,9990000.0,120000.0,-5847883.672128284,15847883.672132174,-5863731555.801922,20000.0,20000.0,20000.0
514,10280000.0,9990000.0,9990000.0,120000.0,-5863731.555801523,15863731.555804336,-5879595287.357839,20000.0,20000.0,20000.0
515,10300000.0,9990000.0,9990000.0,120000.0,-5879595.287358181,15879595.287353918,-5895474882.644106,20000.0,20000.0,20000.0
516,10320000.0,9990000.0,9990000.0,120000.0,-5895474.882644862,15895474.882646454,-5911370357.526378,20000.0,20000.0,20000.0
517,10340000.0,9990000.0,9990000.0,120000.0,-5911370.357526632,15911370.357530931,-5927281727.885539,20000.0,20000.0,20000.0
518,10360000.0,9990000.0,9990000.0,120000.0,-5927281.7278841315,15927281.727884028,-5943209009.612019,20000.0,20000.0,20000.0
519,10380000.0,9990000.0,9990000.0,120000.0,-5943209.009611527,15943209.009613886,-5959152218.621655,20000.0,20000.0,20000.0
520,10400000.0,9990000.0,9990000.0,120000.0,-5959152.218622453,15959152.218624016,-5975111370.840246,20000.0,20000.0,20000.0
521,10420000.0,9990000.0,9990000.0,120000.0,-5975111.3708410375,15975111.370836617,-5991086482.210843,20000.0,20000.0,20000.0
522,10440000.0,9990000.0,9990000.0,120000.0,-5991086.482210745,15991086.48221476,-6007077568.693332,20000.0,20000.0,20000.0
523,10460000.0,9990000.0,9990000.0,120000.0,-6007077.568694755,16007077.568694877,-6023084646.263072,20000.0,20000.0,20000.0
524,10480000.0,9990000.0,9990000.0,120000.0,-6023084.646261696,16023084.646259703,-6039107730.9098215,20000.0,20000.0,20000.0
525,10500000.0,9990000.0,9990000.0,120000.0,-6039107.730909572,16039107.730909951,-6055146838.639136,20000.0,20000.0,20000.0
526,10520000.0,9990000.0,9990000.0,120000.0,-6055146.838640602,16055146.838636274,-6071201985.479797,20000.0,20000.0,20000.0
527,10540000.0,9990000.0,9990000.0,120000.0,-6071201.985478402,16071201.985478403,-6087273187.464985,20000.0,20000.0,20000.0
528,10560000.0,9990000.0,9990000.0,120000.0,-6087273.187463387,16087273.187465973,-6103360460.652515,20000.0,20000.0,20000.0
529,10580000.0,9990000.0,9990000.0,120000.0,-6103360.460651888,16103360.46064752,-6119463821.112778,20000.0,20000.0,20000.0
530,10600000.0,9990000.0,9990000.0,120000.0,-6119463.821111816,16119463.821110308,-6135583284.931975,20000.0,20000.0,20000.0
531,10620000.0,9990000.0,9990000.0,120000.0,-6135583.284934234,16135583.284930227,-6151718868.217625,20000.0,20000.0,20000.0
532,10640000.0,9990000.0,9990000.0,120000.0,-6151718.868219064,16151718.868220937,-6167870587.08519,20000.0,20000.0,20000.0
533,10660000.0,9990000.0,9990000.0,120000.0,-6167870.58708556,16167870.587088197,-6184038457.672861,20000.0,20000.0,20000.0
534,10680000.0,9990000.0,9990000.0,120000.0,-6184038.457674275,16184038.457670178,-6200222496.130714,20000.0,20000.0,20000.0
535,10700000.0,9990000.0,9990000.0,120000.0,-6200222.496130201,16200222.496129813,-6216422718.627354,20000.0,20000.0,20000.0
536,10720000.0,9990000.0,9990000.0,120000.0,-6216422.7186266,16216422.718629278,-6232639141.346671,20000.0,20000.0,20000.0
537,10740000.0,9990000.0,9990000.0,120000.0,-6232639.141344317,16232639.141343836,-6248871780.4878,20000.0,20000.0,20000.0
538,10760000.0,9990000.0,9990000.0,120000.0,-6248871.780485695,16248871.780485215,-6265120652.266354,20000.0,20000.0,20000.0
539,10780000.0,9990000.0,9990000.0,120000.0,-6265120.6522685,16265120.652265795,-6281385772.921176,20000.0,20000.0,20000.0
540,10800000.0,9990000.0,9990000.0,120000.0,-6281385.772919762,16281385.772918323,-6297667158.692129,20000.0,20000.0,20000.0
541,10820000.0,9990000.0,9990000.0,120000.0,-6297667.158693063,16297667.15869307,-6313964825.850306,20000.0,20000.0,20000.0
542,10840000.0,9990000.0,9990000.0,120000.0,-6313964.825850599,16313964.82585022,-6330278790.676798,20000.0,20000.0,20000.0
543,10860000.0,9990000.0,9990000.0,120000.0,-6330278.790677005,16330278.790681511,-6346609069.46875,20000.0,20000.0,20000.0
544,10880000.0,9990000.0,9990000.0,120000.0,-6346609.069469149,16346609.069466468,-6362955678.538623,20000.0,20000.0,20000.0
545,10900000.0,9990000.0,9990000.0,120000.0,-6362955.678536653,16362955.678534888,-6379318634.215051,20000.0,20000.0,20000.0
546,10920000.0,9990000.0,9990000.0,120000.0,-6379318.63421578,16379318.634215757,-6395697952.851489,20000.0,20000.0,20000.0
547,10940000.0,9990000.0,9990000.0,120000.0,-6395697.952851046,16395697.952848004,-6412093650.801951,20000.0,20000.0,20000.0
548,10960000.0,9990000.0,9990000.0,120000.0,-6412093.650801833,16412093.650805954,-6428505744.454668,20000.0,20000.0,20000.0
549,10980000.0,9990000.0,9990000.0,120000.0,-6428505.744452788,16428505.744450966,-6444934250.19919,20000.0,20000.0,20000.0
550,11000000.0,9990000.0,9990000.0,120000.0,-6444934.250199457,16444934.250195326,-6461379184.4471245,20000.0,20000.0,20000.0
551,11020000.0,9990000.0,9990000.0,120000.0,-6461379.1844498385,16461379.18444708,-6477840563.631809,20000.0,20000.0,20000.0
552,11040000.0,9990000.0,9990000.0,120000.0,-6477840.563633835,16477840.563635314,-6494318404.197505,20000.0,20000.0,20000.0
553,11060000.0,9990000.0,9990000.0,120000.0,-6494318.404197513,16494318.404197622,-6510812722.6000805,20000.0,20000.0,20000.0
554,11080000.0,9990000.0,9990000.0,120000.0,-6510812.722602145,16510812.722597996,-6527323535.324811,20000.0,20000.0,20000.0
555,11100000.0,9990000.0,9990000.0,120000.0,-6527323.535324439,16527323.535325909,-6543850858.859428,20000.0,20000.0,20000.0
556,11120000.0,9990000.0,9990000.0,120000.0,-6543850.858860459,16543850.858862262,-6560394709.718222,20000.0,20000.0,20000.0
557,11140000.0,9990000.0,9990000.0,120000.0,-6560394.709716353,16560394.709720505,-6576955104.427339,20000.0,20000.0,20000.0
558,11160000.0,9990000.0,9990000.0,120000.0,-6576955.10442648,16576955.104429396,-6593532059.532923,20000.0,20000.0,20000.0
559,11180000.0,9990000.0,9990000.0,120000.0,-6593532.059530747,16593532.059529051,-6610125591.5921955,20000.0,20000.0,20000.0
560,11200000.0,9990000.0,9990000.0,120000.0,-6610125.591590092,16610125.591588397,-6626735717.182314,20000.0,20000.0,20000.0
561,11220000.0,9990000.0,9990000.0,120000.0,-6626735.717182025,16626735.717184972,-6643362452.89876,20000.0,20000.0,20000.0
562,11240000.0,9990000.0,9990000.0,120000.0,-6643362.452900038,16643362.452904657,-6660005815.353354,20000.0,20000.0,20000.0
563,11260000.0,9990000.0,9990000.0,120000.0,-6660005.8153543845,16660005.815350195,-6676665821.168506,20000.0,20000.0,20000.0
564,11280000.0,9990000.0,9990000.0,120000.0,-6676665.821168562,16676665.821168568,-6693342486.9911175,20000.0,20000.0,20000.0
565,11300000.0,9990000.0,9990000.0,120000.0,-6693342.486990153,16693342.486991545,-6710035829.477158,20000.0,20000.0,20000.0
566,11320000.0,9990000.0,9990000.0,120000.0,-6710035.829476692,16710035.82947336,-6726745865.3067,20000.0,20000.0,20000.0
567,11340000.0,9990000.0,9990000.0,120000.0,-6726745.8653070675,16726745.865307475,-6743472611.170397,20000.0,20000.0,20000.0
568,11360000.0,9990000.0,9990000.0,120000.0,-6743472.611170617,16743472.611173939,-6760216083.783497,20000.0,20000.0,20000.0
569,11380000.0,9990000.0,9990000.0,120000.0,-6760216.083780946,16760216.08378388,-6776976299.867054,20000.0,20000.0,20000.0
570,11400000.0,9990000.0,9990000.0,120000.0,-6776976.299865605,16776976.299864236,-6793753276.166765,20000.0,20000.0,20000.0
571,11420000.0,9990000.0,9990000.0,120000.0,-6793753.276166998,16793753.27616837,-6810547029.440981,20000.0,20000.0,20000.0
572,11440000.0,9990000.0,9990000.0,120000.0,-6810547.0294413995,16810547.029445957,-6827357576.472715,20000.0,20000.0,20000.0
573,11460000.0,9990000.0,9990000.0,120000.0,-6827357.57647099,16827357.576470945,-6844184934.046833,20000.0,20000.0,20000.0
574,11480000.0,9990000.0,9990000.0,120000.0,-6844184.934049267,16844184.93404961,-6861029118.983296,20000.0,20000.0,20000.0
575,11500000.0,9990000.0,9990000.0,120000.0,-6861029.118981529,16861029.118984822,-6877890148.102681,20000.0,20000.0,20000.0
576,11520000.0,9990000.0,9990000.0,120000.0,-6877890.148100314,16877890.148103308,-6894768038.250849,20000.0,20000.0,20000.0
577,11540000.0,9990000.0,9990000.0,120000.0,-6894768.038250108,16894768.03824676,-6911662806.288765,20000.0,20000.0,20000.0
578,11560000.0,9990000.0,9990000.0,120000.0,-6911662.806288484,16911662.8062899,-6928574469.092426,20000.0,20000.0,20000.0
579,11580000.0,9990000.0,9990000.0,120000.0,-6928574.469092294,16928574.469090648,-6945503043.563501,20000.0,20000.0,20000.0
580,11600000.0,9990000.0,9990000.0,120000.0,-6945503.043562453,16945503.04356589,-6962448546.607499,20000.0,20000.0,20000.0
581,11620000.0,9990000.0,9990000.0,120000.0,-6962448.546607004,16962448.546606824,-6979410995.151996,20000.0,20000.0,20000.0
582,11640000.0,9990000.0,9990000.0,120000.0,-6979410.995152375,16979410.995152287,-6996390406.14862,20000.0,20000.0,20000.0
583,11660000.0,9990000.0,9990000.0,120000.0,-6996390.4061474,16996390.406150576,-7013386796.553491,20000.0,20000.0,20000.0
584,11680000.0,9990000.0,9990000.0,120000.0,-7013386.796554548,17013386.796550084,-7030400183.351238,20000.0,20000.0,20000.0
585,11700000.0,9990000.0,9990000.0,120000.0,-7030400.183350022,17030400.183349922,-7047430583.534244,20000.0,20000.0,20000.0
586,11720000.0,9990000.0,9990000.0,120000.0,-7047430.583535933,17047430.583536338,-7064478014.116867,20000.0,20000.0,20000.0
587,11740000.0,9990000.0,9990000.0,120000.0,-7064478.014118629,17064478.014115185,-7081542492.132177,20000.0,20000.0,20000.0
588,11760000.0,9990000.0,9990000.0,120000.0,-7081542.492133613,17081542.49213522,-7098624034.624101,20000.0,20000.0,20000.0
589,11780000.0,9990000.0,9990000.0,120000.0,-7098624.034625722,17098624.03462173,-7115722658.660056,20000.0,20000.0,20000.0
590,11800000.0,9990000.0,9990000.0,120000.0,-7115722.658659898,17115722.65865682,-7132838381.318465,20000.0,20000.0,20000.0
591,11820000.0,9990000.0,9990000.0,120000.0,-7132838.381316739,17132838.381319888,-7149971219.699484,20000.0,20000.0,20000.0
592,11840000.0,9990000.0,9990000.0,120000.0,-7149971.219699515,17149971.219696432,-7167121190.919329,20000.0,20000.0,20000.0
593,11860000.0,9990000.0,9990000.0,120000.0,-7167121.190919746,17167121.190916494,-7184288312.110332,20000.0,20000.0,20000.0
594,11880000.0,9990000.0,9990000.0,120000.0,-7184288.312110362,17184288.31210752,-7201472600.421864,20000.0,20000.0,20000.0
595,11900000.0,9990000.0,9990000.0,120000.0,-7201472.600421109,17201472.600420386,-7218674073.021197,20000.0,20000.0,20000.0
596,11920000.0,9990000.0,9990000.0,120000.0,-7218674.0730230855,17218674.073019154,-7235892747.096318,20000.0,20000.0,20000.0
597,11940000.0,9990000.0,9990000.0,120000.0,-7235892.74709367,17235892.74709648,-7253128639.841246,20000.0,20000.0,20000.0
598,11960000.0,9990000.0,9990000.0,120000.0,-7253128.639841494,17253128.63984574,-7270381768.483414,20000.0,20000.0,20000.0
599,11980000.0,9990000.0,9990000.0,120000.0,-7270381.7684830045,17270381.76848021,-7287652150.249623,20000.0,20000.0,20000.0
600,12000000.0,9990000.0,9990000.0,120000.0,-7287652.150250816,17287652.15024719,-7304939802.399341,20000.0,20000.0,20000.0
601,12020000.0,9990000.0,9990000.0,120000.0,-7304939.8024007585,17304939.802400764,-7322244742.202768,20000.0,20000.0,20000.0
602,12040000.0,9990000.0,9990000.0,120000.0,-7322244.742203364,17322244.742200304,-7339566986.944426,20000.0,20000.0,20000.0
603,12060000.0,9990000.0,9990000.0,120000.0,-7339566.986944668,17339566.986947715,-7356906553.933362,20000.0,20000.0,20000.0
604,12080000.0,9990000.0,9990000.0,120000.0,-7356906.553933134,17356906.553933736,-7374263460.485637,20000.0,20000.0,20000.0
605,12100000.0,9990000.0,9990000.0,120000.0,-7374263.460486963,17374263.460487057,-7391637723.944572,20000.0,20000.0,20000.0
606,12120000.0,9990000.0,9990000.0,120000.0,-7391637.723948146,17391637.723947868,-7409029361.669746,20000.0,20000.0,20000.0
607,12140000.0,9990000.0,9990000.0,120000.0,-7409029.361670805,17409029.361666672,-7426438391.030208,20000.0,20000.0,20000.0
608,12160000.0,9990000.0,9990000.0,120000.0,-7426438.3910317365,17426438.39103585,-7443864829.4237385,20000.0,20000.0,20000.0
609,12180000.0,9990000.0,9990000.0,120000.0,-7443864.8294216795,17443864.82942508,-7461308694.250912,20000.0,20000.0,20000.0
610,12200000.0,9990000.0,9990000.0,120000.0,-7461308.694251475,17461308.694254905,-7478770002.946853,20000.0,20000.0,20000.0
611,12220000.0,9990000.0,9990000.0,120000.0,-7478770.0029463805,17478770.002946313,-7496248772.948103,20000.0,20000.0,20000.0
612,12240000.0,9990000.0,9990000.0,120000.0,-7496248.772947858,17496248.772947136,-7513745021.724053,20000.0,20000.0,20000.0
613,12260000.0,9990000.0,9990000.0,120000.0,-7513745.021724375,17513745.021725055,-7531258766.745873,20000.0,20000.0,20000.0
614,12280000.0,9990000.0,9990000.0,120000.0,-7531258.766744294,17531258.76674509,-7548790025.510823,20000.0,20000.0,20000.0
615,12300000.0,9990000.0,9990000.0,120000.0,-7548790.025512927,17548790.02551034,-7566338815.5365095,20000.0,20000.0,20000.0
616,12320000.0,9990000.0,9990000.0,120000.0,-7566338.815537981,17566338.81553917,-7583905154.352191,20000.0,20000.0,20000.0
617,12340000.0,9990000.0,9990000.0,120000.0,-7583905.1543529285,17583905.154354032,-7601489059.5056305,20000.0,20000.0,20000.0
618,12360000.0,9990000.0,9990000.0,120000.0,-7601489.059506105,17601489.05951091,-7619090548.565148,20000.0,20000.0,20000.0
619,12380000.0,9990000.0,9990000.0,120000.0,-7619090.548566985,17619090.54856726,-7636709639.113121,20000.0,20000.0,20000.0
620,12400000.0,9990000.0,9990000.0,120000.0,-7636709.639113879,17636709.639114514,-7654346348.753111,20000.0,20000.0,20000.0
621,12420000.0,9990000.0,9990000.0,120000.0,-7654346.348754581,17654346.348754853,-7672000695.103963,20000.0,20000.0,20000.0
622,12440000.0,9990000.0,9990000.0,120000.0,-7672000.695103302,17672000.69509868,-7689672695.798374,20000.0,20000.0,20000.0
623,12460000.0,9990000.0,9990000.0,120000.0,-7689672.69579864,17689672.695794795,-7707362368.495225,20000.0,20000.0,20000.0
624,12480000.0,9990000.0,9990000.0,120000.0,-7707362.368495466,17707362.368495915,-7725069730.86304,20000.0,20000.0,20000.0
625,12500000.0,9990000.0,9990000.0,120000.0,-7725069.730861178,17725069.730861086,-7742794800.594095,20000.0,20000.0,20000.0
626,12520000.0,9990000.0,9990000.0,120000.0,-7742794.800593947,17742794.80059037,-7760537595.3940525,20000.0,20000.0,20000.0
627,12540000.0,9990000.0,9990000.0,120000.0,-7760537.595394495,17760537.595393747,-7778298132.989693,20000.0,20000.0,20000.0
628,12560000.0,9990000.0,9990000.0,120000.0,-7778298.132987849,17778298.13299163,-7796076431.121825,20000.0,20000.0,20000.0
629,12580000.0,9990000.0,9990000.0,120000.0,-7796076.431123052,17796076.43112437,-7813872507.553092,20000.0,20000.0,20000.0
630,12600000.0,9990000.0,9990000.0,120000.0,-7813872.507551822,17813872.5075507,-7831686380.061574,20000.0,20000.0,20000.0
