t,my_independent_variable,z,y,x,interest,principal,balance,c,b,a
440,880000.0,999000.0,999000.0,12000.0,-473274.31928615127,1473274.319286158,-474747593.60541576,2000.0,2000.0,2000.0
441,882000.0,999000.0,999000.0,12000.0,-474747.5936054253,1474747.5936054254,-476222341.19903725,2000.0,2000.0,2000.0
442,884000.0,999000.0,999000.0,12000.0,-476222.34119904105,1476222.3411990176,-477698563.5402242,2000.0,2000.0,2000.0
443,886000.0,999000.0,999000.0,12000.0,-477698.56354023697,1477698.5635402037,-479176262.10378015,2000.0,2000.0,2000.0
444,888000.0,999000.0,999000.0,12000.0,-479176.26210377685,1479176.26210374,-480655438.3658766,2000.0,2000.0,2000.0
445,890000.0,999000.0,999000.0,12000.0,-480655.4383658796,1480655.43836588,-482136093.8042403,2000.0,2000.0,2000.0
446,892000.0,999000.0,999000.0,12000.0,-482136.09380424867,1482136.0938042246,-483618229.89803886,2000.0,2000.0,2000.0
447,894000.0,999000.0,999000.0,12000.0,-483618.22989804234,1483618.2298980763,-485101848.1279486,2000.0,2000.0,2000.0
448,896000.0,999000.0,999000.0,12000.0,-485101.8481279487,1485101.8481279532,-486586949.9760743,2000.0,2000.0,2000.0
449,898000.0,999000.0,999000.0,12000.0,-486586.9499760602,1486586.949976084,-488073536.92604345,2000.0,2000.0,2000.0
450,900000.0,999000.0,999000.0,12000.0,-488073.5369260536,1488073.5369260272,-489561610.46296686,2000.0,2000.0,2000.0
451,902000.0,999000.0,999000.0,12000.0,-489561.6104629706,1489561.6104629973,-491051172.07342774,2000.0,2000.0,2000.0
452,904000.0,999000.0,999000.0,12000.0,-491051.17207344936,1491051.1720734597,-492542223.2455046,2000.0,2000.0,2000.0
453,906000.0,999000.0,999000.0,12000.0,-492542.2232455021,1492542.223245527,-494034765.4687631,2000.0,2000.0,2000.0
454,908000.0,999000.0,999000.0,12000.0,-494034.76546874805,1494034.765468743,-495528800.23421395,2000.0,2000.0,2000.0
455,910000.0,999000.0,999000.0,12000.0,-495528.8002342137,1495528.8002342037,-497024329.03445095,2000.0,2000.0,2000.0
456,912000.0,999000.0,999000.0,12000.0,-497024.3290344494,1497024.329034444,-498521353.36350095,2000.0,2000.0,2000.0
457,914000.0,999000.0,999000.0,12000.0,-498521.353363482,1498521.3533635098,-500019874.71686494,2000.0,2000.0,2000.0
458,916000.0,999000.0,999000.0,12000.0,-500019.87471686385,1500019.874716872,-501519894.5915702,2000.0,2000.0,2000.0
459,918000.0,999000.0,999000.0,12000.0,-501519.8945915792,1501519.8945915492,-503021414.486169,2000.0,2000.0,2000.0
460,920000.0,999000.0,999000.0,12000.0,-503021.41448616725,1503021.4144861647,-504524435.90064347,2000.0,2000.0,2000.0
461,922000.0,999000.0,999000.0,12000.0,-504524.4359006612,1504524.435900633,-506028960.33656204,2000.0,2000.0,2000.0
462,924000.0,999000.0,999000.0,12000.0,-506028.9603365387,1506028.9603365313,-507534989.2968982,2000.0,2000.0,2000.0
463,926000.0,999000.0,999000.0,12000.0,-507534.9892968802,1507534.9892969087,-509042524.2861956,2000.0,2000.0,2000.0
464,928000.0,999000.0,999000.0,12000.0,-509042.524286193,1509042.5242861598,-510551566.8104768,2000.0,2000.0,2000.0
465,930000.0,999000.0,999000.0,12000.0,-510551.5668104664,1510551.5668105,-512062118.3772722,2000.0,2000.0,2000.0
466,932000.0,999000.0,999000.0,12000.0,-512062.11837728973,1512062.1183772988,-513574180.4956669,2000.0,2000.0,2000.0
467,934000.0,999000.0,999000.0,12000.0,-513574.18049564835,1513574.180495677,-515087754.6761602,2000.0,2000.0,2000.0
468,936000.0,999000.0,999000.0,12000.0,-515087.75467616285,1515087.754676134,-516602842.43083006,2000.0,2000.0,2000.0
469,938000.0,999000.0,999000.0,12000.0,-516602.84243082063,1516602.8424308184,-518119445.27326834,2000.0,2000.0,2000.0
470,940000.0,999000.0,999000.0,12000.0,-518119.44527325645,1518119.445273251,-519637564.7185414,2000.0,2000.0,2000.0
471,942000.0,999000.0,999000.0,12000.0,-519637.564718545,1519637.5647185093,-521157202.2832601,2000.0,2000.0,2000.0
472,944000.0,999000.0,999000.0,12000.0,-521157.20228325867,1521157.2022832297,-522678359.4855224,2000.0,2000.0,2000.0
473,946000.0,999000.0,999000.0,12000.0,-522678.35948552605,1522678.3594855256,-524201037.8450165,2000.0,2000.0,2000.0
474,948000.0,999000.0,999000.0,12000.0,-524201.03784503596,1524201.0378450437,-525725238.8828547,2000.0,2000.0,2000.0
475,950000.0,999000.0,999000.0,12000.0,-525725.2388828747,1525725.2388828753,-527250964.121756,2000.0,2000.0,2000.0
476,952000.0,999000.0,999000.0,12000.0,-527250.9641217623,1527250.9641217352,-528778215.0858669,2000.0,2000.0,2000.0
477,954000.0,999000.0,999000.0,12000.0,-528778.2150858658,1528778.2150858587,-530306993.300963,2000.0,2000.0,2000.0
478,956000.0,999000.0,999000.0,12000.0,-530306.9933009647,1530306.9933009655,-531837300.2942679,2000.0,2000.0,2000.0
479,958000.0,999000.0,999000.0,12000.0,-531837.3002942551,1531837.300294292,-533369137.5945658,2000.0,2000.0,2000.0
480,960000.0,999000.0,999000.0,12000.0,-533369.137594547,1533369.13759454,-534902506.73215437,2000.0,2000.0,2000.0
481,962000.0,999000.0,999000.0,12000.0,-534902.5067321489,1534902.5067321488,-536437409.2388757,2000.0,2000.0,2000.0
482,964000.0,999000.0,999000.0,12000.0,-536437.4092388869,1536437.4092388886,-537973846.6481091,2000.0,2000.0,2000.0
483,966000.0,999000.0,999000.0,12000.0,-537973.846648121,1537973.846648121,-539511820.4947703,2000.0,2000.0,2000.0
484,968000.0,999000.0,999000.0,12000.0,-539511.820494776,1539511.820494741,-541051332.3152649,2000.0,2000.0,2000.0
485,970000.0,999000.0,999000.0,12000.0,-541051.3323152581,1541051.3323152568,-542592383.6475722,2000.0,2000.0,2000.0
486,972000.0,999000.0,999000.0,12000.0,-542592.3836475713,1542592.3836475709,-544134976.0312313,2000.0,2000.0,2000.0
487,974000.0,999000.0,999000.0,12000.0,-544134.9760312159,1544134.9760312436,-545679111.007261,2000.0,2000.0,2000.0
488,976000.0,999000.0,999000.0,12000.0,-545679.1110072525,1545679.1110072895,-547224790.1182723,2000.0,2000.0,2000.0
489,978000.0,999000.0,999000.0,12000.0,-547224.7901182723,1547224.7901182433,-548772014.9083774,2000.0,2000.0,2000.0
490,980000.0,999000.0,999000.0,12000.0,-548772.0149083768,1548772.014908414,-550320786.9232894,2000.0,2000.0,2000.0
491,982000.0,999000.0,999000.0,12000.0,-550320.7869232867,1550320.7869233242,-551871107.7102277,2000.0,2000.0,2000.0
492,984000.0,999000.0,999000.0,12000.0,-551871.1077102203,1551871.1077102297,-553422978.8179288,2000.0,2000.0,2000.0
493,986000.0,999000.0,999000.0,12000.0,-553422.9788179372,1553422.978817946,-554976401.7967453,2000.0,2000.0,2000.0
494,988000.0,999000.0,999000.0,12000.0,-554976.4017967425,1554976.4017967777,-556531378.1985478,2000.0,2000.0,2000.0
495,990000.0,999000.0,999000.0,12000.0,-556531.3781985324,1556531.3781985699,-558087909.5767298,2000.0,2000.0,2000.0
496,992000.0,999000.0,999000.0,12000.0,-558087.909576727,1558087.9095767199,-559645997.4863071,2000.0,2000.0,2000.0
497,994000.0,999000.0,999000.0,12000.0,-559645.9974863103,1559645.9974863103,-561205643.4838041,2000.0,2000.0,2000.0
498,996000.0,999000.0,999000.0,12000.0,-561205.6434837901,1561205.6434838264,-562766849.1272898,2000.0,2000.0,2000.0
499,998000.0,999000.0,999000.0,12000.0,-562766.8491272902,1562766.8491273022,-564329615.9764069,2000.0,2000.0,2000.0
500,1000000.0,999000.0,999000.0,12000.0,-564329.6159764183,1564329.615976425,-565893945.5923927,2000.0,2000.0,2000.0
501,1002000.0,999000.0,999000.0,12000.0,-565893.9455923904,1565893.9455923962,-567459839.5379783,2000.0,2000.0,2000.0
502,1004000.0,999000.0,999000.0,12000.0,-567459.8395379735,1567459.839537973,-569027299.377515,2000.0,2000.0,2000.0
503,1006000.0,999000.0,999000.0,12000.0,-569027.2993775256,1569027.2993775385,-570596326.6768987,2000.0,2000.0,2000.0
504,1008000.0,999000.0,999000.0,12000.0,-570596.3266768957,1570596.3266768956,-572166923.0035651,2000.0,2000.0,2000.0
505,1010000.0,999000.0,999000.0,12000.0,-572166.9230035698,1572166.9230035632,-573739089.9265872,2000.0,2000.0,2000.0
506,1012000.0,999000.0,999000.0,12000.0,-573739.0899265851,1573739.0899265483,-575312829.016502,2000.0,2000.0,2000.0
507,1014000.0,999000.0,999000.0,12000.0,-575312.8290164882,1575312.82901648,-576888141.8455193,2000.0,2000.0,2000.0
508,1016000.0,999000.0,999000.0,12000.0,-576888.1418455195,1576888.1418455269,-578465029.987349,2000.0,2000.0,2000.0
509,1018000.0,999000.0,999000.0,12000.0,-578465.0299873771,1578465.0299873464,-580043495.0173542,2000.0,2000.0,2000.0
510,1020000.0,999000.0,999000.0,12000.0,-580043.4950173399,1580043.495017338,-581623538.5123601,2000.0,2000.0,2000.0
511,1022000.0,999000.0,999000.0,12000.0,-581623.5385123768,1581623.5385123442,-583205162.050887,2000.0,2000.0,2000.0
512,1024000.0,999000.0,999000.0,12000.0,-583205.1620508904,1583205.162050897,-584788367.2129354,2000.0,2000.0,2000.0
513,1026000.0,999000.0,999000.0,12000.0,-584788.3672129315,1584788.367212964,-586373155.5801525,2000.0,2000.0,2000.0
514,1028000.0,999000.0,999000.0,12000.0,-586373.1555801377,1586373.1555801362,-587959528.7357159,2000.0,2000.0,2000.0
515,1030000.0,999000.0,999000.0,12000.0,-587959.5287357226,1587959.528735762,-589547488.2644523,2000.0,2000.0,2000.0
516,1032000.0,999000.0,999000.0,12000.0,-589547.488264458,1589547.4882644885,-591137035.7527224,2000.0,2000.0,2000.0
517,1034000.0,999000.0,999000.0,12000.0,-591137.0357527218,1591137.035752708,-592728172.7884881,2000.0,2000.0,2000.0
518,1036000.0,999000.0,999000.0,12000.0,-592728.1727884735,1592728.1727884584,-594320900.9612765,2000.0,2000.0,2000.0
519,1038000.0,999000.0,999000.0,12000.0,-594320.9009612788,1594320.9009612864,-595915221.8622372,2000.0,2000.0,2000.0
520,1040000.0,999000.0,999000.0,12000.0,-595915.2218622231,1595915.2218622474,-597511137.0840855,2000.0,2000.0,2000.0
521,1042000.0,999000.0,999000.0,12000.0,-597511.1370841009,1597511.1370841027,-599108648.2211778,2000.0,2000.0,2000.0
522,1044000.0,999000.0,999000.0,12000.0,-599108.6482211734,1599108.648221183,-600707756.8693926,2000.0,2000.0,2000.0
523,1046000.0,999000.0,999000.0,12000.0,-600707.7568693882,1600707.7568694223,-602308464.6262623,2000.0,2000.0,2000.0
524,1048000.0,999000.0,999000.0,12000.0,-602308.4646262662,1602308.4646262971,-603910773.0908898,2000.0,2000.0,2000.0
525,1050000.0,999000.0,999000.0,12000.0,-603910.7730908988,1603910.7730908603,-605514683.8639874,2000.0,2000.0,2000.0
526,1052000.0,999000.0,999000.0,12000.0,-605514.683863973,1605514.6838640072,-607120198.547841,2000.0,2000.0,2000.0
527,1054000.0,999000.0,999000.0,12000.0,-607120.1985478409,1607120.1985478406,-608727318.7463958,2000.0,2000.0,2000.0
528,1056000.0,999000.0,999000.0,12000.0,-608727.3187463878,1608727.318746428,-610336046.0651414,2000.0,2000.0,2000.0
529,1058000.0,999000.0,999000.0,12000.0,-610336.0460651367,1610336.0460651466,-611946382.111195,2000.0,2000.0,2000.0
530,1060000.0,999000.0,999000.0,12000.0,-611946.3821112093,1611946.3821111857,-613558328.4933149,2000.0,2000.0,2000.0
531,1062000.0,999000.0,999000.0,12000.0,-613558.3284933128,1613558.328493284,-615171886.8218143,2000.0,2000.0,2000.0
532,1064000.0,999000.0,999000.0,12000.0,-615171.8868218123,1615171.8868218008,-616787058.708628,2000.0,2000.0,2000.0
533,1066000.0,999000.0,999000.0,12000.0,-616787.058708619,1616787.0587086526,-618403845.7673376,2000.0,2000.0,2000.0
534,1068000.0,999000.0,999000.0,12000.0,-618403.8457673365,1618403.8457673187,-620022249.6131144,2000.0,2000.0,2000.0
535,1070000.0,999000.0,999000.0,12000.0,-620022.2496131111,1620022.249613129,-621642271.862733,2000.0,2000.0,2000.0
536,1072000.0,999000.0,999000.0,12000.0,-621642.2718627154,1621642.271862756,-623263914.1345806,2000.0,2000.0,2000.0
537,1074000.0,999000.0,999000.0,12000.0,-623263.914134586,1623263.914134586,-624887178.0487268,2000.0,2000.0,2000.0
538,1076000.0,999000.0,999000.0,12000.0,-624887.1780487235,1624887.1780487238,-626512065.2267807,2000.0,2000.0,2000.0
539,1078000.0,999000.0,999000.0,12000.0,-626512.0652267821,1626512.0652267481,-628138577.2919781,2000.0,2000.0,2000.0
540,1080000.0,999000.0,999000.0,12000.0,-628138.5772919845,1628138.5772919785,-629766715.8692956,2000.0,2000.0,2000.0
541,1082000.0,999000.0,999000.0,12000.0,-629766.7158692961,1629766.715869303,-631396482.5851529,2000.0,2000.0,2000.0
542,1084000.0,999000.0,999000.0,12000.0,-631396.4825851535,1631396.4825851712,-633027879.0677383,2000.0,2000.0,2000.0
543,1086000.0,999000.0,999000.0,12000.0,-633027.8790677357,1633027.879067712,-634660906.9467909,2000.0,2000.0,2000.0
544,1088000.0,999000.0,999000.0,12000.0,-634660.9069468001,1634660.9069467708,-636295567.8537588,2000.0,2000.0,2000.0
545,1090000.0,999000.0,999000.0,12000.0,-636295.5678537375,1636295.567853772,-637931863.4216065,2000.0,2000.0,2000.0
546,1092000.0,999000.0,999000.0,12000.0,-637931.8634216107,1637931.8634215884,-639569795.2850271,2000.0,2000.0,2000.0
547,1094000.0,999000.0,999000.0,12000.0,-639569.7952850141,1639569.795285049,-641209365.0803162,2000.0,2000.0,2000.0
548,1096000.0,999000.0,999000.0,12000.0,-641209.3650803078,1641209.365080339,-642850574.4453791,2000.0,2000.0,2000.0
549,1098000.0,999000.0,999000.0,12000.0,-642850.5744453999,1642850.5744454274,-644493425.0198503,2000.0,2000.0,2000.0
550,1100000.0,999000.0,999000.0,12000.0,-644493.425019831,1644493.4250198025,-646137918.4448689,2000.0,2000.0,2000.0
551,1102000.0,999000.0,999000.0,12000.0,-646137.9184448603,1646137.9184448335,-647784056.3633047,2000.0,2000.0,2000.0
552,1104000.0,999000.0,999000.0,12000.0,-647784.0563632897,1647784.056363325,-649431840.4196595,2000.0,2000.0,2000.0
553,1106000.0,999000.0,999000.0,12000.0,-649431.8404196617,1649431.8404196987,-651081272.2600793,2000.0,2000.0,2000.0
554,1108000.0,999000.0,999000.0,12000.0,-651081.2722600889,1651081.2722600673,-652732353.5323513,2000.0,2000.0,2000.0
555,1110000.0,999000.0,999000.0,12000.0,-652732.35353234,1652732.3535323811,-654385085.8858821,2000.0,2000.0,2000.0
556,1112000.0,999000.0,999000.0,12000.0,-654385.0858858788,1654385.085885879,-656039470.9717741,2000.0,2000.0,2000.0
557,1114000.0,999000.0,999000.0,12000.0,-656039.4709717832,1656039.4709717901,-657695510.4427344,2000.0,2000.0,2000.0
558,1116000.0,999000.0,999000.0,12000.0,-657695.5104427272,1657695.5104427645,-659353205.9531697,2000.0,2000.0,2000.0
559,1118000.0,999000.0,999000.0,12000.0,-659353.2059531795,1659353.2059532,-661012559.1591477,2000.0,2000.0,2000.0
560,1120000.0,999000.0,999000.0,12000.0,-661012.5591591229,1661012.559159138,-662673571.718296,2000.0,2000.0,2000.0
561,1122000.0,999000.0,999000.0,12000.0,-662673.5717182835,1662673.5717183212,-664336245.2900048,2000.0,2000.0,2000.0
562,1124000.0,999000.0,999000.0,12000.0,-664336.2452900045,1664336.2452900042,-666000581.535301,2000.0,2000.0,2000.0
563,1126000.0,999000.0,999000.0,12000.0,-666000.5815352887,1666000.5815352823,-667666582.1168416,2000.0,2000.0,2000.0
564,1128000.0,999000.0,999000.0,12000.0,-667666.5821168479,1667666.5821168534,-669334248.69895,2000.0,2000.0,2000.0
565,1130000.0,999000.0,999000.0,12000.0,-669334.2486989436,1669334.24869896,-671003582.94765,2000.0,2000.0,2000.0
566,1132000.0,999000.0,999000.0,12000.0,-671003.5829476544,1671003.5829476544,-672674586.5306021,2000.0,2000.0,2000.0
567,1134000.0,999000.0,999000.0,12000.0,-672674.5865305873,1672674.5865305602,-674347261.1171126,2000.0,2000.0,2000.0
568,1136000.0,999000.0,999000.0,12000.0,-674347.261117118,1674347.261117091,-676021608.3782526,2000.0,2000.0,2000.0
569,1138000.0,999000.0,999000.0,12000.0,-676021.6083782617,1676021.608378268,-677697629.9866347,2000.0,2000.0,2000.0
570,1140000.0,999000.0,999000.0,12000.0,-677697.6299866353,1677697.6299866184,-679375327.61661,2000.0,2000.0,2000.0
571,1142000.0,999000.0,999000.0,12000.0,-679375.3276166146,1679375.3276166383,-681054702.9442341,2000.0,2000.0,2000.0
572,1144000.0,999000.0,999000.0,12000.0,-681054.7029442363,1681054.702944194,-682735757.6471655,2000.0,2000.0,2000.0
573,1146000.0,999000.0,999000.0,12000.0,-682735.7576471876,1682735.7576471504,-684418493.4048214,2000.0,2000.0,2000.0
574,1148000.0,999000.0,999000.0,12000.0,-684418.4934048257,1684418.4934048068,-686102911.8982203,2000.0,2000.0,2000.0
575,1150000.0,999000.0,999000.0,12000.0,-686102.9118982123,1686102.911898186,-687789014.8101224,2000.0,2000.0,2000.0
576,1152000.0,999000.0,999000.0,12000.0,-687789.0148101164,1687789.014810159,-689476803.8249365,2000.0,2000.0,2000.0
577,1154000.0,999000.0,999000.0,12000.0,-689476.8038249292,1689476.8038249488,-691166280.628763,2000.0,2000.0,2000.0
578,1156000.0,999000.0,999000.0,12000.0,-691166.2806287634,1691166.2806287196,-692857446.9093907,2000.0,2000.0,2000.0
579,1158000.0,999000.0,999000.0,12000.0,-692857.4469093834,1692857.446909403,-694550304.3562998,2000.0,2000.0,2000.0
580,1160000.0,999000.0,999000.0,12000.0,-694550.304356297,1694550.3043562777,-696244854.6606411,2000.0,2000.0,2000.0
581,1162000.0,999000.0,999000.0,12000.0,-696244.8546606615,1696244.854660687,-697941099.5153183,2000.0,2000.0,2000.0
582,1164000.0,999000.0,999000.0,12000.0,-697941.0995153039,1697941.0995153468,-699639040.6148405,2000.0,2000.0,2000.0
583,1166000.0,999000.0,999000.0,12000.0,-699639.0406148277,1699639.0406148722,-701338679.6554351,2000.0,2000.0,2000.0
584,1168000.0,999000.0,999000.0,12000.0,-701338.6796554525,1701338.679655454,-703040018.3351034,2000.0,2000.0,2000.0
585,1170000.0,999000.0,999000.0,12000.0,-703040.018335101,1703040.0183350563,-704743058.3534263,2000.0,2000.0,2000.0
586,1172000.0,999000.0,999000.0,12000.0,-704743.0583534302,1704743.05835343,-706447801.4117842,2000.0,2000.0,2000.0
587,1174000.0,999000.0,999000.0,12000.0,-706447.8014117766,1706447.8014117966,-708154249.2132096,2000.0,2000.0,2000.0
588,1176000.0,999000.0,999000.0,12000.0,-708154.2492131811,1708154.249213175,-709862403.4624102,2000.0,2000.0,2000.0
589,1178000.0,999000.0,999000.0,12000.0,-709862.4034624087,1709862.4034624083,-711572265.8658797,2000.0,2000.0,2000.0
590,1180000.0,999000.0,999000.0,12000.0,-711572.2658658659,1711572.2658659094,-713283838.1317433,2000.0,2000.0,2000.0
591,1182000.0,999000.0,999000.0,12000.0,-713283.8381317327,1713283.8381317123,-714997121.9698632,2000.0,2000.0,2000.0
592,1184000.0,999000.0,999000.0,12000.0,-714997.121969862,1714997.1219698826,-716712119.0918574,2000.0,2000.0,2000.0
593,1186000.0,999000.0,999000.0,12000.0,-716712.1190918497,1716712.1190918244,-718428831.2109368,2000.0,2000.0,2000.0
594,1188000.0,999000.0,999000.0,12000.0,-718428.8312109399,1718428.8312108957,-720147260.042149,2000.0,2000.0,2000.0
595,1190000.0,999000.0,999000.0,12000.0,-720147.2600421408,1720147.2600421405,-721867407.3021828,2000.0,2000.0,2000.0
596,1192000.0,999000.0,999000.0,12000.0,-721867.4073021795,1721867.407302156,-723589274.709474,2000.0,2000.0,2000.0
597,1194000.0,999000.0,999000.0,12000.0,-723589.2747094727,1723589.2747095122,-725312863.9842162,2000.0,2000.0,2000.0
598,1196000.0,999000.0,999000.0,12000.0,-725312.8639841868,1725312.8639841627,-727038176.8481754,2000.0,2000.0,2000.0
599,1198000.0,999000.0,999000.0,12000.0,-727038.1768481954,1727038.1768481545,-728765215.0250337,2000.0,2000.0,2000.0
600,1200000.0,999000.0,999000.0,12000.0,-728765.2150250422,1728765.2150250468,-730493980.2400649,2000.0,2000.0,2000.0
601,1202000.0,999000.0,999000.0,12000.0,-730493.9802400683,1730493.980240073,-732224474.2202847,2000.0,2000.0,2000.0
602,1204000.0,999000.0,999000.0,12000.0,-732224.4742203018,1732224.474220303,-733956698.6945089,2000.0,2000.0,2000.0
603,1206000.0,999000.0,999000.0,12000.0,-733956.6986945072,1733956.6986945027,-735690655.39321,2000.0,2000.0,2000.0
604,1208000.0,999000.0,999000.0,12000.0,-735690.6553932084,1735690.655393236,-737426346.0485958,2000.0,2000.0,2000.0
605,1210000.0,999000.0,999000.0,12000.0,-737426.3460485983,1737426.3460486433,-739163772.3946565,2000.0,2000.0,2000.0
606,1212000.0,999000.0,999000.0,12000.0,-739163.7723946484,1739163.772394648,-740902936.1670423,2000.0,2000.0,2000.0
607,1214000.0,999000.0,999000.0,12000.0,-740902.9361670521,1740902.9361670702,-742643839.1032212,2000.0,2000.0,2000.0
608,1216000.0,999000.0,999000.0,12000.0,-742643.8391032083,1742643.8391031863,-744386482.9423325,2000.0,2000.0,2000.0
609,1218000.0,999000.0,999000.0,12000.0,-744386.4829423064,1744386.4829423304,-746130869.425264,2000.0,2000.0,2000.0
610,1220000.0,999000.0,999000.0,12000.0,-746130.8694252531,1746130.8694252986,-747877000.2946852,2000.0,2000.0,2000.0
611,1222000.0,999000.0,999000.0,12000.0,-747877.0002947014,1747877.0002946781,-749624877.2949846,2000.0,2000.0,2000.0
612,1224000.0,999000.0,999000.0,12000.0,-749624.8772949887,1749624.87729499,-751374502.1722662,2000.0,2000.0,2000.0
613,1226000.0,999000.0,999000.0,12000.0,-751374.5021722661,1751374.5021722445,-753125876.6744457,2000.0,2000.0,2000.0
614,1228000.0,999000.0,999000.0,12000.0,-753125.8766744367,1753125.876674432,-754879002.5511132,2000.0,2000.0,2000.0
615,1230000.0,999000.0,999000.0,12000.0,-754879.0025511149,1754879.0025510965,-756633881.5536598,2000.0,2000.0,2000.0
616,1232000.0,999000.0,999000.0,12000.0,-756633.8815536608,1756633.8815537065,-758390515.4352208,2000.0,2000.0,2000.0
617,1234000.0,999000.0,999000.0,12000.0,-758390.5154352442,1758390.5154352498,-760148905.9506649,2000.0,2000.0,2000.0
618,1236000.0,999000.0,999000.0,12000.0,-760148.9059506753,1760148.9059506506,-761909054.8566186,2000.0,2000.0,2000.0
619,1238000.0,999000.0,999000.0,12000.0,-761909.0548566229,1761909.0548565804,-763670963.9114555,2000.0,2000.0,2000.0
620,1240000.0,999000.0,999000.0,12000.0,-763670.9639114585,1763670.9639115045,-765434634.8753847,2000.0,2000.0,2000.0
621,1242000.0,999000.0,999000.0,12000.0,-765434.6348753878,1765434.6348753416,-767200069.5102533,2000.0,2000.0,2000.0
622,1244000.0,999000.0,999000.0,12000.0,-767200.069510261,1767200.0695102138,-768967269.579768,2000.0,2000.0,2000.0
623,1246000.0,999000.0,999000.0,12000.0,-768967.2695797638,1768967.269579811,-770736236.8493412,2000.0,2000.0,2000.0
624,1248000.0,999000.0,999000.0,12000.0,-770736.2368493364,1770736.2368493353,-772506973.0862044,2000.0,2000.0,2000.0
625,1250000.0,999000.0,999000.0,12000.0,-772506.9730861894,1772506.9730861716,-774279480.0592738,2000.0,2000.0,2000.0
626,1252000.0,999000.0,999000.0,12000.0,-774279.4800592818,1774279.4800592342,-776053759.539356,2000.0,2000.0,2000.0
627,1254000.0,999000.0,999000.0,12000.0,-776053.7595393516,1776053.7595393218,-777829813.2988626,2000.0,2000.0,2000.0
628,1256000.0,999000.0,999000.0,12000.0,-777829.8132988851,1777829.8132988375,-779607643.1121824,2000.0,2000.0,2000.0
629,1258000.0,999000.0,999000.0,12000.0,-779607.6431121887,1779607.643112142,-781387250.7553018,2000.0,2000.0,2000.0
630,1260000.0,999000.0,999000.0,12000.0,-781387.2507552999,1781387.2507552698,-783168638.0060529,2000.0,2000.0,2000.0
631,1262000.0,999000.0,999000.0,12000.0,-783168.6380060543,1783168.6380060718,-784951806.6440719,2000.0,2000.0,2000.0
632,1264000.0,999000.0,999000.0,12000.0,-784951.8066440627,1784951.8066440322,-786736758.4507079,2000.0,2000.0,2000.0
633,1266000.0,999000.0,999000.0,12000.0,-786736.7584507079,1786736.7584507284,-788523495.2091364,2000.0,2000.0,2000.0
634,1268000.0,999000.0,999000.0,12000.0,-788523.4952091614,1788523.4952091663,-790312018.704374,2000.0,2000.0,2000.0
635,1270000.0,999000.0,999000.0,12000.0,-790312.0187043655,1790312.0187043666,-792102330.7230498,2000.0,2000.0,2000.0
636,1272000.0,999000.0,999000.0,12000.0,-792102.3307230716,1792102.3307230757,-793894433.0537703,2000.0,2000.0,2000.0
637,1274000.0,999000.0,999000.0,12000.0,-793894.4330537906,1793894.4330537433,-795688327.486842,2000.0,2000.0,2000.0
638,1276000.0,999000.0,999000.0,12000.0,-795688.3274868507,1795688.3274868557,-797484015.8143125,2000.0,2000.0,2000.0
639,1278000.0,999000.0,999000.0,12000.0,-797484.0158143402,1797484.0158143127,-799281499.8301291,2000.0,2000.0,2000.0
640,1280000.0,999000.0,999000.0,12000.0,-799281.4998301534,1799281.4998301258,-801080781.3299814,2000.0,2000.0,2000.0
641,1282000.0,999000.0,999000.0,12000.0,-801080.7813299762,1801080.7813299436,-802881862.1113001,2000.0,2000.0,2000.0
642,1284000.0,999000.0,999000.0,12000.0,-802881.8621112827,1802881.862111326,-804684743.9734048,2000.0,2000.0,2000.0
643,1286000.0,999000.0,999000.0,12000.0,-804684.7439734193,1804684.7439734233,-806489428.7173767,2000.0,2000.0,2000.0
644,1288000.0,999000.0,999000.0,12000.0,-806489.4287174009,1806489.428717406,-808295918.1461036,2000.0,2000.0,2000.0
645,1290000.0,999000.0,999000.0,12000.0,-808295.9181461128,1808295.9181461325,-810104214.0642412,2000.0,2000.0,2000.0
646,1292000.0,999000.0,999000.0,12000.0,-810104.214064232,1810104.2140642602,-811914318.2783126,2000.0,2000.0,2000.0
647,1294000.0,999000.0,999000.0,12000.0,-811914.318278315,1811914.3182782661,-813726232.596599,2000.0,2000.0,2000.0
648,1296000.0,999000.0,999000.0,12000.0,-813726.2325965853,1813726.2325966186,-815539958.8291725,2000.0,2000.0,2000.0
649,1298000.0,999000.0,999000.0,12000.0,-815539.9588291785,1815539.9588292267,-817355498.7880065,2000.0,2000.0,2000.0
650,1300000.0,999000.0,999000.0,12000.0,-817355.498788028,1817355.4987879982,-819172854.2867924,2000.0,2000.0,2000.0
651,1302000.0,999000.0,999000.0,12000.0,-819172.854286816,1819172.8542868353,-820992027.141094,2000.0,2000.0,2000.0
652,1304000.0,999000.0,999000.0,12000.0,-820992.0271410741,1820992.0271411033,-822813019.168248,2000.0,2000.0,2000.0
653,1306000.0,999000.0,999000.0,12000.0,-822813.019168221,1822813.0191682666,-824635832.1874117,2000.0,2000.0,2000.0
654,1308000.0,999000.0,999000.0,12000.0,-824635.8321873982,1824635.8321874326,-826460468.0195973,2000.0,2000.0,2000.0
655,1310000.0,999000.0,999000.0,12000.0,-826460.4680195912,1826460.4680195914,-828286928.4876217,2000.0,2000.0,2000.0
656,1312000.0,999000.0,999000.0,12000.0,-828286.9284875947,1828286.9284876431,-830115215.4160817,2000.0,2000.0,2000.0
